Appid,Name,Game price (ARS),Discount,Cheapest card price (USD),Cheapest card price (ARS),Number of cards in total,Obtainable cards,Steam commission (ARS),Value of the cards obtainable without the steam commission (ARS),Sales x 24 hours for the cheapest item,Approximate minimum profit (ARS),Price multiplied by number of accounts (ARS),Date of purchase,Offer type,New highest discount?,Days since the offer started,Days for the offer to end,Market direct link,Steamcardexchange link,Steam store link,SI
395250,The Adventures of Fatman,9.37,-33%,0.09,4.95,5,3,2.22,14.85,,3.26,35.86,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_395250#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-395250,https://store.steampowered.com/app/395250/The_Adventures_of_Fatman/,]
441870,OutDrive,21.99,-45%,0.18,9.9,5,3,4.45,29.7,,3.26,35.86,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_441870#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-441870,https://store.steampowered.com/app/441870/OutDrive/,]
453100,Frederic: Resurrection of Music Director's Cut,7.89,-90%,0.08,4.4,5,3,1.98,13.2,,3.32,36.51,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_453100#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-453100,https://store.steampowered.com/app/453100/Frederic_Resurrection_of_Music_Directors_Cut/,]
286810,Hard Truck Apocalypse: Rise Of Clans / Ex Machina: Meridian 113,7.89,-90%,0.06,3.3,7,4,1.98,13.2,,3.32,36.51,,X,Product is priced on par with lowest recorded price,17 hours ago,in 5 days,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_286810#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-286810,https://store.steampowered.com/app/286810/Hard_Truck_Apocalypse_Rise_Of_Clans__Ex_Machina_Meridian_113/,]
597040,Dumbass Drivers!,7.83,-44%,0.08,4.4,6,3,1.98,13.2,,3.38,37.18,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_597040#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-597040,https://store.steampowered.com/app/597040/Dumbass_Drivers/,]
80350,Blackwell Convergence,20.39,-70%,0.17,9.35,6,3,4.2,28.04,,3.44,37.83,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_80350#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-80350,https://store.steampowered.com/app/80350/Blackwell_Convergence/,]
353980,Ankh - Anniversary Edition,10.49,-90%,0.1,5.5,5,3,2.47,16.5,,3.53,38.83,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_353980#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-353980,https://store.steampowered.com/app/353980/Ankh__Anniversary_Edition/,]
601220,Zup! F,10.49,-25%,0.1,5.5,5,3,2.47,16.5,,3.53,38.83,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_601220#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-601220,https://store.steampowered.com/app/601220/Zup_F/,]
349140,Corrosion: Cold Winter Waiting [Enhanced Edition],10.49,-90%,0.1,5.5,5,3,2.47,16.5,,3.53,38.83,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_349140#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-349140,https://store.steampowered.com/app/349140/Corrosion_Cold_Winter_Waiting_Enhanced_Edition/,]
320670,Season Match 3 - Curse of the Witch Crow,7.47,-89%,0.08,4.4,5,3,1.98,13.2,,3.74,41.14,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_320670#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-320670,https://store.steampowered.com/app/320670/Season_Match_3__Curse_of_the_Witch_Crow/,]
363330,Mind Snares: Alice's Journey,12.99,-90%,0.12,6.6,5,3,2.96,19.79,,3.83,42.13,,X,Product is priced on par with lowest recorded price,17 hours ago,in 5 days,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_363330#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-363330,https://store.steampowered.com/app/363330/Mind_Snares_Alices_Journey/,]
606960,CRIMSON METAL Classic 1999,10.19,-85%,0.06,3.3,9,5,2.47,16.5,,3.84,42.23,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_606960#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-606960,https://store.steampowered.com/app/606960/CRIMSON_METAL_Classic_1999/,]
301990,School Bus Fun,15.79,-80%,0.06,3.3,13,7,3.46,23.1,,3.85,42.35,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_301990#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-301990,https://store.steampowered.com/app/301990/School_Bus_Fun/,]
461490,Kaboom Monsters,7.19,-82%,0.08,4.4,6,3,1.98,13.2,,4.02,44.22,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_461490#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-461490,https://store.steampowered.com/app/461490/Kaboom_Monsters/,]
277430,Halo: Spartan Assault,9.99,-75%,0.1,5.5,6,3,2.47,16.5,,4.03,44.33,,X,new highest discount,17 hours ago,in 5 days,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_277430#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-277430,https://store.steampowered.com/app/277430/Halo_Spartan_Assault/,]
1171310,Valakas Story,7.01,-87%,0.08,4.4,5,3,1.98,13.2,,4.2,46.2,,X,Product is priced on par with lowest recorded price,17 hours ago,in 5 days,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_1171310#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-1171310,https://store.steampowered.com/app/1171310/Valakas_Story/,]
296050,Battlepaths,7.01,-87%,0.04,2.2,11,6,1.98,13.2,,4.2,46.2,,X,"lowest price is ARS$ 6,99 at -83%",17 hours ago,in 5 days,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_296050#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-296050,https://store.steampowered.com/app/296050/Battlepaths/,]
217100,Dementium II HD,7.01,-74%,0.04,2.2,12,6,1.98,13.2,,4.2,46.2,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_217100#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-217100,https://store.steampowered.com/app/217100/Dementium_II_HD/,]
391160,The Deletion,7.01,-74%,0.08,4.4,5,3,1.98,13.2,,4.2,46.2,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_391160#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-391160,https://store.steampowered.com/app/391160/The_Deletion/,]
485610,Ball 3D: Soccer Online,6.99,-50%,0.04,2.2,12,6,1.98,13.2,,4.22,46.41,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_485610#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-485610,https://store.steampowered.com/app/485610/Ball_3D_Soccer_Online/,]
585690,Minimalism,6.99,-50%,0.06,3.3,7,4,1.98,13.2,,4.22,46.41,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_585690#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-585690,https://store.steampowered.com/app/585690/Minimalism/,]
450860,Andarilho,6.99,-50%,0.03,1.65,15,8,1.98,13.2,,4.22,46.41,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_450860#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-450860,https://store.steampowered.com/app/450860/Andarilho/,]
389270,Through Abandoned: The Underground City,6.99,-50%,0.04,2.2,11,6,1.98,13.2,,4.22,46.41,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_389270#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-389270,https://store.steampowered.com/app/389270/Through_Abandoned_The_Underground_City/,]
448470,Bacteria,6.99,-50%,0.03,1.65,15,8,1.98,13.2,,4.22,46.41,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_448470#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-448470,https://store.steampowered.com/app/448470/Bacteria/,]
548480,NightZ,6.99,-50%,0.03,1.65,15,8,1.98,13.2,,4.22,46.41,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_548480#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-548480,https://store.steampowered.com/app/548480/NightZ/,]
367260,Dwarven Brawl Bros,7.47,-89%,0.05,2.75,10,5,2.06,13.75,,4.22,46.41,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_367260#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-367260,https://store.steampowered.com/app/367260/Dwarven_Brawl_Bros/,]
878750,Hentai Girl,8.39,-40%,0.09,4.95,5,3,2.22,14.85,,4.23,46.53,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_878750#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-878750,https://store.steampowered.com/app/878750/Hentai_Girl/,]
1146950,Hentai Girl Fantasy,8.39,-40%,0.09,4.95,5,3,2.22,14.85,,4.23,46.53,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_1146950#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-1146950,https://store.steampowered.com/app/1146950/Hentai_Girl_Fantasy/,]
617670,Zup! S,9.79,-30%,0.1,5.5,5,3,2.47,16.5,,4.24,46.64,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_617670#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-617670,https://store.steampowered.com/app/617670/Zup_S/,]
495890,Montaro,9.79,-30%,0.1,5.5,5,3,2.47,16.5,,4.24,46.64,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_495890#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-495890,https://store.steampowered.com/app/495890/Montaro/,]
658550,Zup! Zero 2,9.79,-30%,0.1,5.5,5,3,2.47,16.5,,4.24,46.64,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_658550#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-658550,https://store.steampowered.com/app/658550/Zup_Zero_2/,]
540610,Delicious! Pretty Girls Mahjong Solitaire,9.79,-30%,0.05,2.75,12,6,2.47,16.5,,4.24,46.64,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_540610#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-540610,https://store.steampowered.com/app/540610/Delicious_Pretty_Girls_Mahjong_Solitaire/,]
277490,Battle Group 2,10.49,-90%,0.04,2.2,15,8,2.64,17.6,,4.47,49.16,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_277490#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-277490,https://store.steampowered.com/app/277490/Battle_Group_2/,]
365110,After All,7.19,-82%,0.05,2.75,9,5,2.06,13.75,,4.49,49.39,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_365110#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-365110,https://store.steampowered.com/app/365110/After_All/,]
385800,NEKOPARA Vol. 0,15.99,-60%,0.11,6.05,8,4,3.63,24.2,,4.58,50.38,,X,Product is priced on par with lowest recorded price,17 hours ago,in 5 days,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_385800#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-385800,https://store.steampowered.com/app/385800/NEKOPARA_Vol_0/,]
491620,Beeftacular,13.59,-66%,0.13,7.15,5,3,3.21,21.45,,4.64,51.04,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_491620#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-491620,https://store.steampowered.com/app/491620/Beeftacular/,]
265790,Residue: Final Cut,7.01,-74%,0.05,2.75,9,5,2.06,13.75,,4.68,51.48,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_265790#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-265790,https://store.steampowered.com/app/265790/Residue_Final_Cut/,]
388550,Galactic Missile Defense,7.01,-74%,0.05,2.75,9,5,2.06,13.75,,4.68,51.48,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_388550#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-388550,https://store.steampowered.com/app/388550/Galactic_Missile_Defense/,]
1293230,House of Detention,6.99,-50%,0.05,2.75,10,5,2.06,13.75,,4.69,51.59,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_1293230#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-1293230,https://store.steampowered.com/app/1293230/House_of_Detention/,]
412620,CropDuster Supreme,6.99,-50%,0.05,2.75,9,5,2.06,13.75,,4.69,51.59,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_412620#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-412620,https://store.steampowered.com/app/412620/CropDuster_Supreme/,]
270570,Reversion - The Escape (1st Chapter),6.99,-50%,0.05,2.75,9,5,2.06,13.75,,4.69,51.59,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_270570#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-270570,https://store.steampowered.com/app/270570/Reversion__The_Escape_1st_Chapter/,]
555750,Masked Forces,6.99,-50%,0.05,2.75,10,5,2.06,13.75,,4.69,51.59,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_555750#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-555750,https://store.steampowered.com/app/555750/Masked_Forces/,]
654900,qop,8.39,-40%,0.07,3.85,7,4,2.31,15.4,,4.69,51.59,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_654900#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-654900,https://store.steampowered.com/app/654900/qop/,]
454060,Blueprint Tycoon,9.99,-75%,0.04,2.2,15,8,2.64,17.6,,4.97,54.66,,X,Product is priced on par with lowest recorded price,17 hours ago,in 5 days,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_454060#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-454060,https://store.steampowered.com/app/454060/Blueprint_Tycoon/,]
399670,Game Corp DX,9.99,-75%,0.04,2.2,15,8,2.64,17.6,,4.97,54.66,,X,Product is priced on par with lowest recorded price,17 hours ago,in 5 days,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_399670#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-399670,https://store.steampowered.com/app/399670/Game_Corp_DX/,]
565720,Pretty Girls Panic!,8.09,-70%,0.04,2.2,14,7,2.31,15.4,,5.0,55.0,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_565720#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-565720,https://store.steampowered.com/app/565720/Pretty_Girls_Panic/,]
485350,Winter Novel,7.47,-89%,0.09,4.95,5,3,2.22,14.85,,5.15,56.65,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_485350#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-485350,https://store.steampowered.com/app/485350/Winter_Novel/,]
668630,Tricolour Lovestory,10.79,-60%,0.07,3.85,9,5,2.88,19.25,,5.58,61.38,,X,Product is priced on par with lowest recorded price,17 hours ago,in 5 days,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_668630#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-668630,https://store.steampowered.com/app/668630/Tricolour_Lovestory/,]
810670,NALOGI,7.01,-74%,0.09,4.95,6,3,2.22,14.85,,5.61,61.71,,X,"lowest price is ARS$ 6,99 at -50%",17 hours ago,in 5 days,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_810670#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-810670,https://store.steampowered.com/app/810670/NALOGI/,]
340830,Razenroth,7.47,-89%,0.04,2.2,14,7,2.31,15.4,,5.62,61.82,,X,"lowest price is ARS$ 6,99 at -90%",17 hours ago,in 5 days,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_340830#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-340830,https://store.steampowered.com/app/340830/Razenroth/,]
502100,Death's Life,7.19,-82%,0.04,2.2,14,7,2.31,15.4,,5.9,64.9,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_502100#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-502100,https://store.steampowered.com/app/502100/Deaths_Life/,]
449500,Hush Hush - Unlimited Survival Horror,7.01,-74%,0.04,2.2,13,7,2.31,15.4,,6.08,66.88,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_449500#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-449500,https://store.steampowered.com/app/449500/Hush_Hush__Unlimited_Survival_Horror/,]
356030,The Survivor,16.19,-40%,0.06,3.3,15,8,3.96,26.4,,6.24,68.64,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_356030#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-356030,https://store.steampowered.com/app/356030/The_Survivor/,]
267730,Ground Pounders,7.47,-89%,0.04,2.2,15,8,2.64,17.6,,7.49,82.39,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_267730#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-267730,https://store.steampowered.com/app/267730/Ground_Pounders/,]
644560,Mirror,10.79,-60%,0.05,2.75,15,8,3.3,22.0,,7.91,87.01,,X,Product is priced on par with lowest recorded price,17 hours ago,in 5 days,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_644560#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-644560,https://store.steampowered.com/app/644560/Mirror/,]
1070330,Russian Life Simulator,6.99,-50%,0.04,2.2,15,8,2.64,17.6,,7.97,87.67,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_1070330#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-1070330,https://store.steampowered.com/app/1070330/Russian_Life_Simulator/,]
1140440,OMON Simulator,6.99,-50%,0.04,2.2,15,8,2.64,17.6,,7.97,87.67,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_1140440#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-1140440,https://store.steampowered.com/app/1140440/OMON_Simulator/,]
628760,The Adventurer - Episode 1: Beginning of the End,6.99,-50%,0.11,6.05,5,3,2.72,18.14,,8.43,92.72,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_628760#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-628760,https://store.steampowered.com/app/628760/The_Adventurer__Episode_1_Beginning_of_the_End/,]
365860,Spaceman Sparkles 2,7.99,-80%,0.12,6.6,5,3,2.96,19.79,,8.83,97.13,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_365860#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-365860,https://store.steampowered.com/app/365860/Spaceman_Sparkles_2/,]
504400,Optika,10.19,-85%,0.14,7.7,5,3,3.46,23.1,,9.45,103.94,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_504400#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-504400,https://store.steampowered.com/app/504400/Optika/,]
