Appid,Name,Game price (ARS),Discount,Cheapest card price (USD),Cheapest card price (ARS),Number of cards in total,Obtainable cards,Steam commission (ARS),Value of the cards obtainable without the steam commission (ARS),Approximate minimum profit (ARS),Price multiplied by number of accounts (ARS),Date of purchase,Offer type,New highest discount?,Days since the offer started,Days for the offer to end,Steamcardexchange link,Steam store link,SI
685400,Skelly Selest,44.19,-35%,0.06,3.3,12,6,2.96,19.79,-27.36,-300.95,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-685400,https://store.steampowered.com/app/685400/Skelly_Selest/,]
271970,Hero and Daughter+,38.99,-70%,0.05,2.75,9,5,2.06,13.75,-27.3,-300.3,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-271970,https://store.steampowered.com/app/271970/Hero_and_Daughter/,]
215630,Demonicon,38.99,-70%,0.05,2.75,9,5,2.06,13.75,-27.3,-300.3,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-215630,https://store.steampowered.com/app/215630/Demonicon/,]
317440,Quantum Rush Champions,38.99,-70%,0.05,2.75,10,5,2.06,13.75,-27.3,-300.3,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-317440,https://store.steampowered.com/app/317440/Quantum_Rush_Champions/,]
340360,Tomb of Tyrants,35.69,-66%,0.06,3.3,6,3,1.48,9.89,-27.27,-299.96,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-340360,https://store.steampowered.com/app/340360/Tomb_of_Tyrants/,]
1161650,Sakura Gamer 2,45.49,-65%,0.13,7.15,5,3,3.21,21.45,-27.25,-299.75,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-1161650,https://store.steampowered.com/app/1161650/Sakura_Gamer_2/,]
487430,KARAKARA,45.49,-65%,0.13,7.15,6,3,3.21,21.45,-27.25,-299.75,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-487430,https://store.steampowered.com/app/487430/KARAKARA/,]
480480,Slash or Die,35.54,-55%,0.06,3.3,6,3,1.48,9.89,-27.13,-298.43,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-480480,https://store.steampowered.com/app/480480/Slash_or_Die/,]
98800,Dungeons of Dredmor,33.99,-50%,0.05,2.75,6,3,1.23,8.25,-26.97,-296.66,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-98800,https://store.steampowered.com/app/98800/Dungeons_of_Dredmor/,]
70300,VVVVVV,33.99,-50%,0.05,2.75,6,3,1.23,8.25,-26.97,-296.66,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-70300,https://store.steampowered.com/app/70300/VVVVVV/,]
576400,Elisa: the Innkeeper,33.99,-50%,0.05,2.75,5,3,1.23,8.25,-26.97,-296.66,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-576400,https://store.steampowered.com/app/576400/Elisa_the_Innkeeper/,]
438320,Rush Rover,33.99,-50%,0.05,2.75,5,3,1.23,8.25,-26.97,-296.66,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-438320,https://store.steampowered.com/app/438320/Rush_Rover/,]
658160,ClickRaid,33.99,-50%,0.05,2.75,5,3,1.23,8.25,-26.97,-296.66,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-658160,https://store.steampowered.com/app/658160/ClickRaid/,]
546330,SPACE MOUSE 35th Anniversary edition,33.99,-50%,0.05,2.75,5,3,1.23,8.25,-26.97,-296.66,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-546330,https://store.steampowered.com/app/546330/SPACE_MOUSE_35th_Anniversary_edition/,]
568490,Frog Hop,33.99,-50%,0.05,2.75,5,3,1.23,8.25,-26.97,-296.66,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-568490,https://store.steampowered.com/app/568490/Frog_Hop/,]
562640,Introvert Quest,33.99,-50%,0.05,2.75,6,3,1.23,8.25,-26.97,-296.66,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-562640,https://store.steampowered.com/app/562640/Introvert_Quest/,]
371220,VERLIES II,33.99,-50%,0.05,2.75,5,3,1.23,8.25,-26.97,-296.66,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-371220,https://store.steampowered.com/app/371220/VERLIES_II/,]
416200,Door To Door,33.99,-50%,0.05,2.75,6,3,1.23,8.25,-26.97,-296.66,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-416200,https://store.steampowered.com/app/416200/Door_To_Door/,]
497020,Mystic Diary - Hidden Object,33.99,-50%,0.05,2.75,5,3,1.23,8.25,-26.97,-296.66,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-497020,https://store.steampowered.com/app/497020/Mystic_Diary__Hidden_Object/,]
604040,Legion Tale,33.99,-50%,0.05,2.75,6,3,1.23,8.25,-26.97,-296.66,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-604040,https://store.steampowered.com/app/604040/Legion_Tale/,]
608540,Blastercell,33.99,-50%,0.05,2.75,6,3,1.23,8.25,-26.97,-296.66,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-608540,https://store.steampowered.com/app/608540/Blastercell/,]
383240,Angels That Kill - The Final Cut,33.99,-50%,0.05,2.75,5,3,1.23,8.25,-26.97,-296.66,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-383240,https://store.steampowered.com/app/383240/Angels_That_Kill__The_Final_Cut/,]
246840,FATE,36.74,-65%,0.07,3.85,6,3,1.73,11.55,-26.92,-296.12,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-246840,https://store.steampowered.com/app/246840/FATE/,]
491950,Orwell: Keeping an Eye On You,32.49,-75%,0.04,2.2,6,3,0.99,6.6,-26.88,-295.68,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-491950,https://store.steampowered.com/app/491950/Orwell_Keeping_an_Eye_On_You/,]
744190,Rusty Lake Paradise,36.17,-33%,0.05,2.75,8,4,1.65,11.0,-26.82,-295.02,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-744190,https://store.steampowered.com/app/744190/Rusty_Lake_Paradise/,]
570770,古剑奇谭二(GuJian2),37.99,-80%,0.08,4.4,6,3,1.98,13.2,-26.77,-294.46,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-570770,https://store.steampowered.com/app/570770/GuJian2/,]
589320,Catch a Lover,37.99,-60%,0.06,3.3,8,4,1.98,13.2,-26.77,-294.46,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-589320,https://store.steampowered.com/app/589320/Catch_a_Lover/,]
494460,Dangerous Relationship,37.99,-80%,0.08,4.4,6,3,1.98,13.2,-26.77,-294.46,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-494460,https://store.steampowered.com/app/494460/Dangerous_Relationship/,]
595560,Legend of Hand,37.99,-60%,0.06,3.3,8,4,1.98,13.2,-26.77,-294.46,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-595560,https://store.steampowered.com/app/595560/Legend_of_Hand/,]
623670,Moe Mekuri SP,40.79,-40%,0.1,5.5,6,3,2.47,16.5,-26.76,-294.36,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-623670,https://store.steampowered.com/app/623670/Moe_Mekuri_SP/,]
428110,Save Halloween: City of Witches,40.79,-40%,0.05,2.75,11,6,2.47,16.5,-26.76,-294.36,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-428110,https://store.steampowered.com/app/428110/Save_Halloween_City_of_Witches/,]
556060,Detective Gallo,44.99,-75%,0.13,7.15,5,3,3.21,21.45,-26.75,-294.25,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-556060,https://store.steampowered.com/app/556060/Detective_Gallo/,]
499520,The Turing Test,33.74,-85%,0.05,2.75,6,3,1.23,8.25,-26.72,-293.91,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-499520,https://store.steampowered.com/app/499520/The_Turing_Test/,]
562280,＜/reality＞,50.99,-66%,0.13,7.15,7,4,4.29,28.6,-26.68,-293.48,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-562280,https://store.steampowered.com/app/562280/reality/,]
535260,Save Home,32.29,-66%,0.04,2.2,5,3,0.99,6.6,-26.68,-293.48,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-535260,https://store.steampowered.com/app/535260/Save_Home/,]
206420,Saints Row IV,35.99,-80%,0.05,2.75,8,4,1.65,11.0,-26.64,-293.04,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-206420,https://store.steampowered.com/app/206420/Saints_Row_IV/,]
41000,Serious Sam HD: The First Encounter,35.99,-80%,0.05,2.75,8,4,1.65,11.0,-26.64,-293.04,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-41000,https://store.steampowered.com/app/41000/Serious_Sam_HD_The_First_Encounter/,]
223220,Giana Sisters: Twisted Dreams,35.99,-80%,0.05,2.75,7,4,1.65,11.0,-26.64,-293.04,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-223220,https://store.steampowered.com/app/223220/Giana_Sisters_Twisted_Dreams/,]
327090,Out of Reach,35.99,-80%,0.05,2.75,8,4,1.65,11.0,-26.64,-293.04,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-327090,https://store.steampowered.com/app/327090/Out_of_Reach/,]
353700,The Deadly Tower of Monsters,35.99,-80%,0.05,2.75,8,4,1.65,11.0,-26.64,-293.04,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-353700,https://store.steampowered.com/app/353700/The_Deadly_Tower_of_Monsters/,]
357720,Inside My Radio,35.99,-80%,0.05,2.75,8,4,1.65,11.0,-26.64,-293.04,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-357720,https://store.steampowered.com/app/357720/Inside_My_Radio/,]
242110,Joe Danger 2: The Movie,35.99,-80%,0.05,2.75,8,4,1.65,11.0,-26.64,-293.04,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-242110,https://store.steampowered.com/app/242110/Joe_Danger_2_The_Movie/,]
356050,Beyond Eyes,35.99,-80%,0.05,2.75,7,4,1.65,11.0,-26.64,-293.04,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-356050,https://store.steampowered.com/app/356050/Beyond_Eyes/,]
390030,DESYNC,35.99,-80%,0.05,2.75,7,4,1.65,11.0,-26.64,-293.04,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-390030,https://store.steampowered.com/app/390030/DESYNC/,]
243450,Urban Trial Freestyle,35.99,-70%,0.05,2.75,7,4,1.65,11.0,-26.64,-293.04,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-243450,https://store.steampowered.com/app/243450/Urban_Trial_Freestyle/,]
404960,The Way of Life: DEFINITIVE EDITION,35.99,-80%,0.05,2.75,8,4,1.65,11.0,-26.64,-293.04,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-404960,https://store.steampowered.com/app/404960/The_Way_of_Life_DEFINITIVE_EDITION/,]
3020,Call of Juarez,34.99,-75%,0.06,3.3,6,3,1.48,9.89,-26.58,-292.38,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-3020,https://store.steampowered.com/app/3020/Call_of_Juarez/,]
466500,35MM,34.99,-50%,0.06,3.3,5,3,1.48,9.89,-26.58,-292.38,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-466500,https://store.steampowered.com/app/466500/35MM/,]
234940,The 39 Steps,34.99,-50%,0.06,3.3,5,3,1.48,9.89,-26.58,-292.38,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-234940,https://store.steampowered.com/app/234940/The_39_Steps/,]
307900,Wildlife Park 2 - Marine World,37.79,-30%,0.06,3.3,8,4,1.98,13.2,-26.57,-292.27,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-307900,https://store.steampowered.com/app/307900/Wildlife_Park_2__Marine_World/,]
253940,Septerra Core,33.99,-50%,0.04,2.2,8,4,1.32,8.8,-26.51,-291.61,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-253940,https://store.steampowered.com/app/253940/Septerra_Core/,]
420770,The Legend of Dark Witch,33.99,-50%,0.04,2.2,8,4,1.32,8.8,-26.51,-291.61,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-420770,https://store.steampowered.com/app/420770/The_Legend_of_Dark_Witch/,]
1157640,Sakura Fox Adventure,38.99,-70%,0.09,4.95,6,3,2.22,14.85,-26.36,-289.95,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-1157640,https://store.steampowered.com/app/1157640/Sakura_Fox_Adventure/,]
541240,Red's Kingdom,38.99,-70%,0.09,4.95,6,3,2.22,14.85,-26.36,-289.95,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-541240,https://store.steampowered.com/app/541240/Reds_Kingdom/,]
338140,Venetica - Gold Edition,38.99,-70%,0.09,4.95,5,3,2.22,14.85,-26.36,-289.95,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-338140,https://store.steampowered.com/app/338140/Venetica__Gold_Edition/,]
536780,Lost Grimoires: Stolen Kingdom,38.99,-70%,0.09,4.95,5,3,2.22,14.85,-26.36,-289.95,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-536780,https://store.steampowered.com/app/536780/Lost_Grimoires_Stolen_Kingdom/,]
254440,Pool Nation,37.99,-60%,0.05,2.75,10,5,2.06,13.75,-26.3,-289.3,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-254440,https://store.steampowered.com/app/254440/Pool_Nation/,]
257790,Riptide GP2,37.99,-60%,0.05,2.75,10,5,2.06,13.75,-26.3,-289.3,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-257790,https://store.steampowered.com/app/257790/Riptide_GP2/,]
503090,Fairy Maids,37.99,-60%,0.05,2.75,9,5,2.06,13.75,-26.3,-289.3,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-503090,https://store.steampowered.com/app/503090/Fairy_Maids/,]
371120,Discouraged Workers,44.99,-75%,0.05,2.75,15,8,3.3,22.0,-26.29,-289.19,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-371120,https://store.steampowered.com/app/371120/Discouraged_Workers/,]
369990,"Gremlins, Inc.",37.5,-75%,0.04,2.2,12,6,1.98,13.2,-26.28,-289.08,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-369990,https://store.steampowered.com/app/369990/Gremlins_Inc/,]
269690,RymdResa,37.49,-75%,0.04,2.2,12,6,1.98,13.2,-26.27,-288.96,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-269690,https://store.steampowered.com/app/269690/RymdResa/,]
269690,RymdResa,37.49,-75%,0.04,2.2,12,6,1.98,13.2,-26.27,-288.96,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-269690,https://store.steampowered.com/app/269690/RymdResa/,]
493540,Figment,33.74,-85%,0.04,2.2,7,4,1.32,8.8,-26.26,-288.86,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-493540,https://store.steampowered.com/app/493540/Figment/,]
269210,Hero Siege,33.24,-65%,0.05,2.75,5,3,1.23,8.25,-26.22,-288.41,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-269210,https://store.steampowered.com/app/269210/Hero_Siege/,]
563320,Mountain Trap: The Manor of Memories,33.24,-65%,0.05,2.75,5,3,1.23,8.25,-26.22,-288.41,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-563320,https://store.steampowered.com/app/563320/Mountain_Trap_The_Manor_of_Memories/,]
304150,Bloodbath,35.99,-80%,0.07,3.85,6,3,1.73,11.55,-26.17,-287.87,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-304150,https://store.steampowered.com/app/304150/Bloodbath/,]
238870,Citadels,35.99,-80%,0.07,3.85,5,3,1.73,11.55,-26.17,-287.87,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-238870,https://store.steampowered.com/app/238870/Citadels/,]
495350,Woodle Tree 2: Worlds,37.79,-30%,0.05,2.75,9,5,2.06,13.75,-26.1,-287.1,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-495350,https://store.steampowered.com/app/495350/Woodle_Tree_2_Worlds/,]
528820,Eisenwald: Blood of November,34.49,-70%,0.06,3.3,5,3,1.48,9.89,-26.08,-286.88,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-528820,https://store.steampowered.com/app/528820/Eisenwald_Blood_of_November/,]
307090,Fancy Skulls,39.09,-66%,0.07,3.85,7,4,2.31,15.4,-26.0,-286.0,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-307090,https://store.steampowered.com/app/307090/Fancy_Skulls/,]
617420,Animal Rivals,33.24,-65%,0.04,2.2,7,4,1.32,8.8,-25.76,-283.36,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-617420,https://store.steampowered.com/app/617420/Animal_Rivals/,]
282440,Quake Live™,51.0,-70%,0.09,4.95,11,6,4.45,29.7,-25.75,-283.25,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-282440,https://store.steampowered.com/app/282440/Quake_Live/,]
782140,Re-Legion,34.99,-75%,0.04,2.2,9,5,1.65,11.0,-25.64,-282.04,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-782140,https://store.steampowered.com/app/782140/ReLegion/,]
550010,Happy Room,33.99,-50%,0.06,3.3,5,3,1.48,9.89,-25.58,-281.38,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-550010,https://store.steampowered.com/app/550010/Happy_Room/,]
486310,Meadow,33.99,-50%,0.06,3.3,5,3,1.48,9.89,-25.58,-281.38,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-486310,https://store.steampowered.com/app/486310/Meadow/,]
455400,PAC-MAN 256,33.99,-50%,0.06,3.3,5,3,1.48,9.89,-25.58,-281.38,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-455400,https://store.steampowered.com/app/455400/PACMAN_256/,]
331200,Grass Simulator,33.99,-50%,0.06,3.3,5,3,1.48,9.89,-25.58,-281.38,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-331200,https://store.steampowered.com/app/331200/Grass_Simulator/,]
349760,Snail Bob 2: Tiny Troubles,33.99,-50%,0.06,3.3,6,3,1.48,9.89,-25.58,-281.38,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-349760,https://store.steampowered.com/app/349760/Snail_Bob_2_Tiny_Troubles/,]
283080,Super Chibi Knight,33.99,-50%,0.06,3.3,6,3,1.48,9.89,-25.58,-281.38,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-283080,https://store.steampowered.com/app/283080/Super_Chibi_Knight/,]
358070,Earthtongue,33.99,-50%,0.06,3.3,5,3,1.48,9.89,-25.58,-281.38,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-358070,https://store.steampowered.com/app/358070/Earthtongue/,]
643960,Cursed Treasure 2,33.99,-50%,0.06,3.3,5,3,1.48,9.89,-25.58,-281.38,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-643960,https://store.steampowered.com/app/643960/Cursed_Treasure_2/,]
449510,The Crow's Eye,33.99,-50%,0.06,3.3,5,3,1.48,9.89,-25.58,-281.38,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-449510,https://store.steampowered.com/app/449510/The_Crows_Eye/,]
884260,Akane,33.99,-50%,0.06,3.3,5,3,1.48,9.89,-25.58,-281.38,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-884260,https://store.steampowered.com/app/884260/Akane/,]
271820,Card City Nights,33.99,-50%,0.06,3.3,5,3,1.48,9.89,-25.58,-281.38,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-271820,https://store.steampowered.com/app/271820/Card_City_Nights/,]
364230,Lucius Demake,33.99,-50%,0.06,3.3,6,3,1.48,9.89,-25.58,-281.38,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-364230,https://store.steampowered.com/app/364230/Lucius_Demake/,]
311190,Super Panda Adventures,33.99,-50%,0.06,3.3,6,3,1.48,9.89,-25.58,-281.38,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-311190,https://store.steampowered.com/app/311190/Super_Panda_Adventures/,]
575650,Lily's Day Off,33.99,-50%,0.06,3.3,6,3,1.48,9.89,-25.58,-281.38,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-575650,https://store.steampowered.com/app/575650/Lilys_Day_Off/,]
333330,Song of the Myrne: What Lies Beneath,33.99,-50%,0.06,3.3,5,3,1.48,9.89,-25.58,-281.38,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-333330,https://store.steampowered.com/app/333330/Song_of_the_Myrne_What_Lies_Beneath/,]
347430,Frankenstein: Master of Death,33.99,-50%,0.06,3.3,5,3,1.48,9.89,-25.58,-281.38,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-347430,https://store.steampowered.com/app/347430/Frankenstein_Master_of_Death/,]
251370,Escape Goat,33.99,-50%,0.06,3.3,5,3,1.48,9.89,-25.58,-281.38,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-251370,https://store.steampowered.com/app/251370/Escape_Goat/,]
1077520,The Light Remake,33.99,-50%,0.06,3.3,6,3,1.48,9.89,-25.58,-281.38,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-1077520,https://store.steampowered.com/app/1077520/The_Light_Remake/,]
511630,"Max, an Autistic Journey",33.99,-50%,0.06,3.3,5,3,1.48,9.89,-25.58,-281.38,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-511630,https://store.steampowered.com/app/511630/Max_an_Autistic_Journey/,]
511630,"Max, an Autistic Journey",33.99,-50%,0.06,3.3,5,3,1.48,9.89,-25.58,-281.38,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-511630,https://store.steampowered.com/app/511630/Max_an_Autistic_Journey/,]
434220,Bear Haven Nights,33.99,-50%,0.06,3.3,6,3,1.48,9.89,-25.58,-281.38,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-434220,https://store.steampowered.com/app/434220/Bear_Haven_Nights/,]
458540,Lines,33.99,-50%,0.06,3.3,6,3,1.48,9.89,-25.58,-281.38,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-458540,https://store.steampowered.com/app/458540/Lines/,]
460970,Soulcaster: Part I & II,33.99,-50%,0.06,3.3,5,3,1.48,9.89,-25.58,-281.38,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-460970,https://store.steampowered.com/app/460970/Soulcaster_Part_I__II/,]
