Appid,Name,Game price (ARS),Discount,Cheapest card price (USD),Cheapest card price (ARS),Number of cards in total,Obtainable cards,Steam commission (ARS),Value of the cards obtainable without the steam commission (ARS),Approximate minimum profit (ARS),Price multiplied by number of accounts (ARS),Date of purchase,Offer type,New highest discount?,Days since the offer started,Days for the offer to end,Steamcardexchange link,Steam store link,SI
666140,My Time At Portia,237.99,-66%,0.05,2.75,8,4,1.65,11.0,-228.64,-2515.04,,X,"lowest price is ARS$ 131,99 at -60%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-666140,https://store.steampowered.com/app/666140/My_Time_At_Portia/,]
809720,Rescue HQ - The Tycoon,239.45,-33%,0.06,3.3,8,4,1.98,13.2,-228.23,-2510.52,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-809720,https://store.steampowered.com/app/809720/Rescue_HQ__The_Tycoon/,]
926340,Roman's Christmas / 罗曼圣诞探案集,254.15,-15%,0.08,4.4,13,7,4.62,30.8,-227.97,-2507.67,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-926340,https://store.steampowered.com/app/926340/Romans_Christmas/,]
1089630,奇迹一刻 Surmount,239.99,-20%,0.07,3.85,8,4,2.31,15.4,-226.9,-2495.9,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-1089630,https://store.steampowered.com/app/1089630/_Surmount/,]
587620,Okami HD,243.5,-50%,0.07,3.85,12,6,3.46,23.1,-223.86,-2462.46,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-587620,https://store.steampowered.com/app/587620/Okami_HD/,]
1226530,Trap Legend,239.99,-20%,0.07,3.85,9,5,2.88,19.25,-223.62,-2459.82,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-1226530,https://store.steampowered.com/app/1226530/Trap_Legend/,]
992300,嗜血印 Bloody Spell,238.54,-35%,0.08,4.4,7,4,2.64,17.6,-223.58,-2459.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-992300,https://store.steampowered.com/app/992300/_Bloody_Spell/,]
606280,Darksiders III,234.99,-75%,0.05,2.75,9,5,2.06,13.75,-223.3,-2456.3,,X,Product is priced on par with lowest recorded price,18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-606280,https://store.steampowered.com/app/606280/Darksiders_III/,]
1005300,The Jackbox Party Pack 6,230.99,-30%,0.06,3.3,5,3,1.48,9.89,-222.58,-2448.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-1005300,https://store.steampowered.com/app/1005300/The_Jackbox_Party_Pack_6/,]
626610,TT Isle of Man Ride on the Edge,239.99,-70%,0.08,4.4,9,5,3.3,22.0,-221.29,-2434.19,,X,Product is priced on par with lowest recorded price,18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-626610,https://store.steampowered.com/app/626610/TT_Isle_of_Man_Ride_on_the_Edge/,]
440900,Conan Exiles,229.99,-50%,0.04,2.2,10,5,1.65,11.0,-220.64,-2427.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-440900,https://store.steampowered.com/app/440900/Conan_Exiles/,]
548430,Deep Rock Galactic,230.99,-30%,0.06,3.3,7,4,1.98,13.2,-219.77,-2417.47,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-548430,https://store.steampowered.com/app/548430/Deep_Rock_Galactic/,]
291840,The Feud: Wild West Tactics,230.99,-30%,0.06,3.3,8,4,1.98,13.2,-219.77,-2417.47,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-291840,https://store.steampowered.com/app/291840/The_Feud_Wild_West_Tactics/,]
24010,Train Simulator 2021,230.99,-30%,0.05,2.75,9,5,2.06,13.75,-219.3,-2412.3,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-24010,https://store.steampowered.com/app/24010/Train_Simulator_2021/,]
651670,Star Renegades,237.99,-15%,0.05,2.75,15,8,3.3,22.0,-219.29,-2412.19,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-651670,https://store.steampowered.com/app/651670/Star_Renegades/,]
17390,SPORE™,224.75,-75%,0.05,2.75,5,3,1.23,8.25,-217.73,-2395.02,,X,"lowest price is ARS$ 33,74 at -85%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-17390,https://store.steampowered.com/app/17390/SPORE/,]
286280,Steel Armor: Blaze of War,230.99,-30%,0.05,2.75,12,6,2.47,16.5,-216.96,-2386.56,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-286280,https://store.steampowered.com/app/286280/Steel_Armor_Blaze_of_War/,]
591460,Parkasaurus,223.99,-20%,0.04,2.2,7,4,1.32,8.8,-216.51,-2381.6,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-591460,https://store.steampowered.com/app/591460/Parkasaurus/,]
17470,Dead Space,224.75,-75%,0.06,3.3,5,3,1.48,9.89,-216.34,-2379.74,,X,"lowest price is ARS$ 56,24 at -75%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-17470,https://store.steampowered.com/app/17470/Dead_Space/,]
47780,Dead Space™ 2,224.75,-75%,0.06,3.3,5,3,1.48,9.89,-216.34,-2379.74,,X,"lowest price is ARS$ 56,24 at -75%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-47780,https://store.steampowered.com/app/47780/Dead_Space_2/,]
690530,灵魂筹码 Soul at Stake,224.99,-50%,0.05,2.75,7,4,1.65,11.0,-215.64,-2372.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-690530,https://store.steampowered.com/app/690530/_Soul_at_Stake/,]
17410,Mirror's Edge™,224.75,-75%,0.05,2.75,7,4,1.65,11.0,-215.4,-2369.4,,X,"lowest price is ARS$ 56,24 at -75%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-17410,https://store.steampowered.com/app/17410/Mirrors_Edge/,]
24960,Battlefield: Bad Company™ 2,224.75,-75%,0.05,2.75,8,4,1.65,11.0,-215.4,-2369.4,,X,"lowest price is ARS$ 33,74 at -85%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-24960,https://store.steampowered.com/app/24960/Battlefield_Bad_Company_2/,]
269190,Edge Of Eternity,223.99,-20%,0.07,3.85,5,3,1.73,11.55,-214.17,-2355.87,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-269190,https://store.steampowered.com/app/269190/Edge_Of_Eternity/,]
972160,The Witch's Love Diary,230.99,-30%,0.12,6.6,6,3,2.96,19.79,-214.16,-2355.75,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-972160,https://store.steampowered.com/app/972160/The_Witchs_Love_Diary/,]
560130,Pillars of Eternity II: Deadfire,225.0,-50%,0.04,2.2,11,6,1.98,13.2,-213.78,-2351.58,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-560130,https://store.steampowered.com/app/560130/Pillars_of_Eternity_II_Deadfire/,]
1225570,Unravel Two,224.75,-75%,0.06,3.3,8,4,1.98,13.2,-213.53,-2348.83,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-1225570,https://store.steampowered.com/app/1225570/Unravel_Two/,]
1225580,Fe,224.75,-75%,0.04,2.2,12,6,1.98,13.2,-213.53,-2348.83,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-1225580,https://store.steampowered.com/app/1225580/Fe/,]
648350,Jurassic World Evolution,223.0,-75%,0.07,3.85,6,3,1.73,11.55,-213.18,-2344.98,,X,"lowest price is ARS$ 178,40 at -80%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-648350,https://store.steampowered.com/app/648350/Jurassic_World_Evolution/,]
1054050,Hero must die. again,219.99,-50%,0.04,2.2,8,4,1.32,8.8,-212.51,-2337.6,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-1054050,https://store.steampowered.com/app/1054050/Hero_must_die_again/,]
911430,Good Company,223.99,-20%,0.05,2.75,9,5,2.06,13.75,-212.3,-2335.3,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-911430,https://store.steampowered.com/app/911430/Good_Company/,]
233270,Far Cry 3 - Blood Dragon,224.7,-70%,0.09,4.95,6,3,2.22,14.85,-212.07,-2332.77,,X,"lowest price is ARS$ 59,99 at -70%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-233270,https://store.steampowered.com/app/233270/Far_Cry_3__Blood_Dragon/,]
1225560,Unravel,224.75,-75%,0.07,3.85,8,4,2.31,15.4,-211.66,-2328.25,,X,new highest discount,18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-1225560,https://store.steampowered.com/app/1225560/Unravel/,]
1238080,Burnout™ Paradise Remastered,224.75,-75%,0.1,5.5,5,3,2.47,16.5,-210.72,-2317.92,,X,Product is priced on par with lowest recorded price,18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-1238080,https://store.steampowered.com/app/1238080/Burnout_Paradise_Remastered/,]
859580,Imperator: Rome,219.99,-50%,0.05,2.75,8,4,1.65,11.0,-210.64,-2317.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-859580,https://store.steampowered.com/app/859580/Imperator_Rome/,]
487120,Citadel: Forged with Fire,219.99,-50%,0.05,2.75,7,4,1.65,11.0,-210.64,-2317.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-487120,https://store.steampowered.com/app/487120/Citadel_Forged_with_Fire/,]
424030,War of Rights,230.99,-30%,0.09,4.95,10,5,3.71,24.75,-209.95,-2309.44,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-424030,https://store.steampowered.com/app/424030/War_of_Rights/,]
1262600,Need for Speed™ Rivals,224.75,-75%,0.08,4.4,8,4,2.64,17.6,-209.79,-2307.69,,X,Product is priced on par with lowest recorded price,18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-1262600,https://store.steampowered.com/app/1262600/Need_for_Speed_Rivals/,]
1225590,Sea of Solitude,224.75,-75%,0.11,6.05,6,3,2.72,18.14,-209.33,-2302.63,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-1225590,https://store.steampowered.com/app/1225590/Sea_of_Solitude/,]
284160,BeamNG.drive,223.99,-20%,0.04,2.2,15,8,2.64,17.6,-209.03,-2299.33,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-284160,https://store.steampowered.com/app/284160/BeamNGdrive/,]
588650,Dead Cells,223.99,-20%,0.04,2.2,15,8,2.64,17.6,-209.03,-2299.33,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-588650,https://store.steampowered.com/app/588650/Dead_Cells/,]
250760,Shovel Knight: Treasure Trove,219.99,-50%,0.06,3.3,8,4,1.98,13.2,-208.77,-2296.47,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-250760,https://store.steampowered.com/app/250760/Shovel_Knight_Treasure_Trove/,]
511680,Fate/EXTELLA,219.99,-50%,0.06,3.3,8,4,1.98,13.2,-208.77,-2296.47,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-511680,https://store.steampowered.com/app/511680/FateEXTELLA/,]
342180,Arizona Sunshine®,215.59,-51%,0.05,2.75,6,3,1.23,8.25,-208.57,-2294.27,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-342180,https://store.steampowered.com/app/342180/Arizona_Sunshine/,]
606230,Thea 2: The Shattering,219.99,-50%,0.05,2.75,9,5,2.06,13.75,-208.3,-2291.3,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-606230,https://store.steampowered.com/app/606230/Thea_2_The_Shattering/,]
1233710,Elf Breeding Farm,224.99,-25%,0.12,6.6,5,3,2.96,19.79,-208.16,-2289.75,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-1233710,https://store.steampowered.com/app/1233710/Elf_Breeding_Farm/,]
363890,RPG Maker MV,217.49,-75%,0.07,3.85,5,3,1.73,11.55,-207.67,-2284.37,,X,"lowest price is ARS$ 173,99 at -80%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-363890,https://store.steampowered.com/app/363890/RPG_Maker_MV/,]
321290,Dandelion - Wishes brought to you -,230.99,-30%,0.1,5.5,10,5,4.12,27.5,-207.61,-2283.71,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-321290,https://store.steampowered.com/app/321290/Dandelion__Wishes_brought_to_you/,]
638930,Dal Segno,219.99,-50%,0.07,3.85,8,4,2.31,15.4,-206.9,-2275.9,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-638930,https://store.steampowered.com/app/638930/Dal_Segno/,]
1233570,Mirror's Edge™ Catalyst,224.75,-75%,0.1,5.5,8,4,3.3,22.0,-206.05,-2266.55,,X,new highest discount,18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-1233570,https://store.steampowered.com/app/1233570/Mirrors_Edge_Catalyst/,]
550320,art of rally,223.99,-20%,0.08,4.4,10,5,3.3,22.0,-205.29,-2258.19,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-550320,https://store.steampowered.com/app/550320/art_of_rally/,]
1016960,Super Neptunia RPG,219.99,-50%,0.11,6.05,6,3,2.72,18.14,-204.57,-2250.27,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-1016960,https://store.steampowered.com/app/1016960/Super_Neptunia_RPG/,]
1065260,GENSOU Skydrift,215.99,-20%,0.05,2.75,10,5,2.06,13.75,-204.3,-2247.3,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-1065260,https://store.steampowered.com/app/1065260/GENSOU_Skydrift/,]
344630,Princess Evangile All Ages Version,214.49,-45%,0.06,3.3,8,4,1.98,13.2,-203.27,-2235.97,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-344630,https://store.steampowered.com/app/344630/Princess_Evangile_All_Ages_Version/,]
541210,Cold Waters,219.99,-50%,0.06,3.3,12,6,2.96,19.79,-203.16,-2234.75,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-541210,https://store.steampowered.com/app/541210/Cold_Waters/,]
447700,Crystal Crisis,212.49,-50%,0.04,2.2,10,5,1.65,11.0,-203.14,-2234.54,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-447700,https://store.steampowered.com/app/447700/Crystal_Crisis/,]
754500,Plutocracy,209.99,-25%,0.05,2.75,6,3,1.23,8.25,-202.97,-2232.67,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-754500,https://store.steampowered.com/app/754500/Plutocracy/,]
632710,Princess Evangile W Happiness - Steam Edition,214.49,-45%,0.05,2.75,9,5,2.06,13.75,-202.8,-2230.8,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-632710,https://store.steampowered.com/app/632710/Princess_Evangile_W_Happiness__Steam_Edition/,]
349730,Popup Dungeon,209.99,-25%,0.04,2.2,8,4,1.32,8.8,-202.51,-2227.6,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-349730,https://store.steampowered.com/app/349730/Popup_Dungeon/,]
1237980,STAR WARS™ Battlefront,224.75,-75%,0.07,3.85,14,7,4.04,26.95,-201.84,-2220.24,,X,new highest discount,18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-1237980,https://store.steampowered.com/app/1237980/STAR_WARS_Battlefront/,]
10500,Total War: EMPIRE – Definitive Edition,208.74,-75%,0.05,2.75,6,3,1.23,8.25,-201.72,-2218.92,,X,"lowest price is ARS$ 56,24 at -75%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-10500,https://store.steampowered.com/app/10500/Total_War_EMPIRE__Definitive_Edition/,]
398170,Evochron Legacy,209.99,-25%,0.06,3.3,5,3,1.48,9.89,-201.58,-2217.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-398170,https://store.steampowered.com/app/398170/Evochron_Legacy/,]
359100,Q.U.B.E. 2,209.99,-25%,0.06,3.3,5,3,1.48,9.89,-201.58,-2217.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-359100,https://store.steampowered.com/app/359100/QUBE_2/,]
517720,Epic Tavern,209.99,-25%,0.06,3.3,5,3,1.48,9.89,-201.58,-2217.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-517720,https://store.steampowered.com/app/517720/Epic_Tavern/,]
1145360,Hades,223.99,-20%,0.1,5.5,10,5,4.12,27.5,-200.61,-2206.71,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-1145360,https://store.steampowered.com/app/1145360/Hades/,]
4700,Total War: MEDIEVAL II – Definitive Edition,208.74,-75%,0.06,3.3,6,3,1.48,9.89,-200.33,-2203.63,,X,"lowest price is ARS$ 56,24 at -75%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-4700,https://store.steampowered.com/app/4700/Total_War_MEDIEVAL_II__Definitive_Edition/,]
34030,Total War: NAPOLEON – Definitive Edition,208.74,-75%,0.06,3.3,6,3,1.48,9.89,-200.33,-2203.63,,X,"lowest price is ARS$ 56,24 at -75%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-34030,https://store.steampowered.com/app/34030/Total_War_NAPOLEON__Definitive_Edition/,]
994890,Metro Simulator 2020,209.99,-65%,0.07,3.85,6,3,1.73,11.55,-200.17,-2201.87,,X,"lowest price is ARS$ 119,99 at -40%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-994890,https://store.steampowered.com/app/994890/Metro_Simulator_2020/,]
251290,The Legend of Heroes: Trails in the Sky SC,214.49,-35%,0.08,4.4,8,4,2.64,17.6,-199.53,-2194.83,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-251290,https://store.steampowered.com/app/251290/The_Legend_of_Heroes_Trails_in_the_Sky_SC/,]
369390,Scourge of War: Waterloo,210.59,-61%,0.06,3.3,7,4,1.98,13.2,-199.37,-2193.07,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-369390,https://store.steampowered.com/app/369390/Scourge_of_War_Waterloo/,]
951750,I Am Dead,203.99,-20%,0.04,2.2,6,3,0.99,6.6,-198.38,-2182.17,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-951750,https://store.steampowered.com/app/951750/I_Am_Dead/,]
815370,Green Hell,209.99,-25%,0.05,2.75,10,5,2.06,13.75,-198.3,-2181.3,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-815370,https://store.steampowered.com/app/815370/Green_Hell/,]
849740,Love Esquire - RPG/Dating Sim/Visual Novel,209.99,-25%,0.05,2.75,10,5,2.06,13.75,-198.3,-2181.3,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-849740,https://store.steampowered.com/app/849740/Love_Esquire__RPGDating_SimVisual_Novel/,]
1047440,DATE A LIVE: Rio Reincarnation,219.99,-50%,0.12,6.6,7,4,3.96,26.4,-197.55,-2173.05,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-1047440,https://store.steampowered.com/app/1047440/DATE_A_LIVE_Rio_Reincarnation/,]
377870,DARIUSBURST Chronicle Saviours,215.99,-60%,0.05,2.75,15,8,3.3,22.0,-197.29,-2170.19,,X,Product is priced on par with lowest recorded price,18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-377870,https://store.steampowered.com/app/377870/DARIUSBURST_Chronicle_Saviours/,]
1283190,Neighbours back From Hell,206.1,-10%,0.05,2.75,7,4,1.65,11.0,-196.75,-2164.25,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-1283190,https://store.steampowered.com/app/1283190/Neighbours_back_From_Hell/,]
611790,House Party,209.99,-25%,0.1,5.5,6,3,2.47,16.5,-195.96,-2155.56,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-611790,https://store.steampowered.com/app/611790/House_Party/,]
587110,Ys: Memories of Celceta,209.99,-25%,0.08,4.4,8,4,2.64,17.6,-195.03,-2145.33,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-587110,https://store.steampowered.com/app/587110/Ys_Memories_of_Celceta/,]
1230140,ATRI -My Dear Moments-,212.62,-10%,0.13,7.15,6,3,3.21,21.45,-194.38,-2138.17,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-1230140,https://store.steampowered.com/app/1230140/ATRI_My_Dear_Moments/,]
1074080,SENRAN KAGURA Peach Ball,214.49,-35%,0.11,6.05,8,4,3.63,24.2,-193.92,-2133.12,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-1074080,https://store.steampowered.com/app/1074080/SENRAN_KAGURA_Peach_Ball/,]
378540,The Surge,199.99,-75%,0.05,2.75,5,3,1.23,8.25,-192.97,-2122.67,,X,"lowest price is ARS$ 104,99 at -75%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-378540,https://store.steampowered.com/app/378540/The_Surge/,]
363680,Battlefleet Gothic: Armada,199.99,-75%,0.05,2.75,6,3,1.23,8.25,-192.97,-2122.67,,X,"lowest price is ARS$ 104,99 at -75%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-363680,https://store.steampowered.com/app/363680/Battlefleet_Gothic_Armada/,]
291860,Pit People®,199.67,-52%,0.05,2.75,5,3,1.23,8.25,-192.64,-2119.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-291860,https://store.steampowered.com/app/291860/Pit_People/,]
602960,Barotrauma,199.99,-50%,0.04,2.2,7,4,1.32,8.8,-192.51,-2117.6,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-602960,https://store.steampowered.com/app/602960/Barotrauma/,]
